"","Individual","WGS","chip","typed","imputed","match.t","match.i"
"2194","NA19655","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2195","NA19657","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"2196","NA19658","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"2197","NA19660","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2198","NA19661","D1","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2199","NA19663","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2200","NA19664","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2201","NA19669","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"2202","NA19670","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2203","NA19675","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2204","NA19676","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2205","NA19678","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2206","NA19679","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2207","NA19681","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"2208","NA19682","H2a","HumanOmni1S-8v1_H-b37","H2","H2",FALSE,FALSE
"2209","NA19684","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"2210","NA19685","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2211","NA19700","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2212","NA19701","D1","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2213","NA19703","L0","HumanOmni1S-8v1_H-b37","L0","L0",TRUE,TRUE
"2214","NA19704","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2215","NA19707","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2216","NA19711","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2217","NA19712","L1","HumanOmni1S-8v1_H-b37","L1","L1",TRUE,TRUE
"2218","NA19713","L0","HumanOmni1S-8v1_H-b37","L0","L0",TRUE,TRUE
"2219","NA19716","D1","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2220","NA19717","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"2221","NA19719","D1","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2222","NA19720","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2223","NA19722","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2224","NA19723","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2225","NA19725","V","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2226","NA19726","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"2227","NA19728","D1","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2228","NA19729","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2229","NA19731","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"2230","NA19732","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"2231","NA19734","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"2232","NA19735","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"2233","NA19740","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2234","NA19741","D1","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2235","NA19746","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2236","NA19747","D1","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2237","NA19749","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"2238","NA19750","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2239","NA19752","D1","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2240","NA19755","D1","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2241","NA19756","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2242","NA19758","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2243","NA19759","D1","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2244","NA19761","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"2245","NA19762","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"2246","NA19764","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2247","NA19770","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2248","NA19771","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"2249","NA19773","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"2250","NA19774","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2251","NA19776","W","HumanOmni1S-8v1_H-b37","N","N",FALSE,FALSE
"2252","NA19777","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2253","NA19779","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2254","NA19780","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"2255","NA19782","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2256","NA19783","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2257","NA19785","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"2258","NA19786","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"2259","NA19788","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"2260","NA19789","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2261","NA19792","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"2262","NA19794","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2263","NA19795","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"2264","NA19818","N","HumanOmni1S-8v1_H-b37","N","N",TRUE,TRUE
"2265","NA19819","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2266","NA19834","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"2267","NA19835","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2268","NA19900","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2269","NA19901","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2270","NA19904","L0","HumanOmni1S-8v1_H-b37","L0","L0",TRUE,TRUE
"2271","NA19908","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2272","NA19909","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"2273","NA19913","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2274","NA19914","L1","HumanOmni1S-8v1_H-b37","L1","L1",TRUE,TRUE
"2275","NA19916","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"2276","NA19917","L1","HumanOmni1S-8v1_H-b37","L1","L1",TRUE,TRUE
"2277","NA19920","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2278","NA19921","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2279","NA19922","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2280","NA19923","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2281","NA19982","M","HumanOmni1S-8v1_H-b37","L1b","L1b",FALSE,FALSE
"2282","NA19984","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2283","NA19985","L0","HumanOmni1S-8v1_H-b37","L0","L0",TRUE,TRUE
"2284","NA20126","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2285","NA20127","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2286","NA20274","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2287","NA20276","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2288","NA20278","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2289","NA20281","L1","HumanOmni1S-8v1_H-b37","L1","L1",TRUE,TRUE
"2290","NA20282","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"2291","NA20287","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2292","NA20289","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"2293","NA20291","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2294","NA20294","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2295","NA20296","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2296","NA20298","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2297","NA20299","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"2298","NA20314","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"2299","NA20317","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2300","NA20318","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2301","NA20320","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"2302","NA20321","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"2303","NA20322","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"2304","NA20332","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2305","NA20334","L0","HumanOmni1S-8v1_H-b37","L0","L0",TRUE,TRUE
"2306","NA20336","L0","HumanOmni1S-8v1_H-b37","L0","L0",TRUE,TRUE
"2307","NA20339","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2308","NA20340","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2309","NA20341","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"2310","NA20342","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2311","NA20344","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2312","NA20346","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2313","NA20348","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2314","NA20351","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2315","NA20355","L0","HumanOmni1S-8v1_H-b37","L0","L0",TRUE,TRUE
"2316","NA20356","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2317","NA20357","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2318","NA20359","L1","HumanOmni1S-8v1_H-b37","L1","L1",TRUE,TRUE
"2319","NA20362","L1","HumanOmni1S-8v1_H-b37","L1","L1",TRUE,TRUE
"2320","NA20412","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"2321","NA20502","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2322","NA20503","W","HumanOmni1S-8v1_H-b37","N","N",FALSE,FALSE
"2323","NA20504","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2324","NA20505","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"2325","NA20506","HV","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2326","NA20507","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"2327","NA20508","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"2328","NA20509","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2329","NA20510","W","HumanOmni1S-8v1_H-b37","N","N",FALSE,FALSE
"2330","NA20511","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2331","NA20512","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2332","NA20513","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2333","NA20514","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2334","NA20515","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2335","NA20516","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2336","NA20517","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2337","NA20518","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2338","NA20519","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2339","NA20520","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2340","NA20521","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2341","NA20522","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"2342","NA20524","D4","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2343","NA20525","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2344","NA20526","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2345","NA20527","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2346","NA20528","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2347","NA20529","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"2348","NA20530","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"2349","NA20531","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2350","NA20532","V","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2351","NA20533","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2352","NA20534","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2353","NA20535","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2354","NA20536","X2","HumanOmni1S-8v1_H-b37","N","N",FALSE,FALSE
"2355","NA20538","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2356","NA20539","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"2357","NA20540","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2358","NA20541","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2359","NA20542","T1","HumanOmni1S-8v1_H-b37","T","T",FALSE,FALSE
"2360","NA20543","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2361","NA20544","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2362","NA20581","T1","HumanOmni1S-8v1_H-b37","T","T",FALSE,FALSE
"2363","NA20582","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2364","NA20585","H2","HumanOmni1S-8v1_H-b37","H2","H2",TRUE,TRUE
"2365","NA20586","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2366","NA20587","HV","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2367","NA20588","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2368","NA20589","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"2369","NA20752","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2370","NA20753","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"2371","NA20754","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2372","NA20755","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2373","NA20756","K","HumanOmni1S-8v1_H-b37","K","K",TRUE,TRUE
"2374","NA20757","T1","HumanOmni1S-8v1_H-b37","T","T",FALSE,FALSE
"2375","NA20758","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"2376","NA20759","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"2377","NA20760","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2378","NA20761","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2379","NA20762","W","HumanOmni1S-8v1_H-b37","N","N",FALSE,FALSE
"2380","NA20763","HV","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2381","NA20764","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"2382","NA20765","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2383","NA20766","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2384","NA20767","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2385","NA20768","unclassified","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2386","NA20769","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2387","NA20770","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"2388","NA20771","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2389","NA20772","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2390","NA20773","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2391","NA20774","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2392","NA20775","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"2393","NA20778","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2394","NA20783","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"2395","NA20785","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2396","NA20786","U8b","HumanOmni1S-8v1_H-b37","U","U",FALSE,FALSE
"2397","NA20787","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2398","NA20790","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2399","NA20792","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2400","NA20795","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2401","NA20796","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2402","NA20797","V","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2403","NA20798","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2404","NA20799","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2405","NA20800","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2406","NA20801","HV","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2407","NA20802","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2408","NA20803","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2409","NA20804","W","HumanOmni1S-8v1_H-b37","N","N",FALSE,FALSE
"2410","NA20805","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2411","NA20806","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2412","NA20807","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2413","NA20808","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2414","NA20809","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2415","NA20810","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2416","NA20811","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2417","NA20812","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2418","NA20813","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"2419","NA20814","HV","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2420","NA20815","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2421","NA20818","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2422","NA20819","T1","HumanOmni1S-8v1_H-b37","T","T",FALSE,FALSE
"2423","NA20821","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"2424","NA20822","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2425","NA20826","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2426","NA20827","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2427","NA20828","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"2428","NA20832","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2429","NA20845","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2430","NA20846","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2431","NA20847","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2432","NA20849","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2433","NA20850","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2434","NA20851","W","HumanOmni1S-8v1_H-b37","N","N",FALSE,FALSE
"2435","NA20852","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2436","NA20853","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2437","NA20854","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2438","NA20856","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2439","NA20858","W","HumanOmni1S-8v1_H-b37","N","N",FALSE,FALSE
"2440","NA20859","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2441","NA20861","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2442","NA20862","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2443","NA20863","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2444","NA20864","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2445","NA20866","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2446","NA20867","HV","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2447","NA20868","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2448","NA20869","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2449","NA20870","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2450","NA20871","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2451","NA20872","H2","HumanOmni1S-8v1_H-b37","H2","H2",TRUE,TRUE
"2452","NA20874","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2453","NA20875","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2454","NA20876","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2455","NA20877","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2456","NA20878","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2457","NA20881","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2458","NA20882","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2459","NA20884","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2460","NA20885","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2461","NA20886","X2","HumanOmni1S-8v1_H-b37","N","N",FALSE,FALSE
"2462","NA20887","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2463","NA20888","M","HumanOmni1S-8v1_H-b37","L1b","L1b",FALSE,FALSE
"2464","NA20889","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2465","NA20890","T1","HumanOmni1S-8v1_H-b37","T","T",FALSE,FALSE
"2466","NA20891","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2467","NA20892","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2468","NA20893","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2469","NA20894","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2470","NA20895","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2471","NA20896","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2472","NA20897","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2473","NA20898","X2","HumanOmni1S-8v1_H-b37","N","N",FALSE,FALSE
"2474","NA20899","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2475","NA20900","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2476","NA20901","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"2477","NA20902","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2478","NA20903","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2479","NA20904","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2480","NA20905","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2481","NA20906","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2482","NA20908","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2483","NA20910","K","HumanOmni1S-8v1_H-b37","K","K",TRUE,TRUE
"2484","NA20911","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2485","NA21086","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2486","NA21087","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2487","NA21088","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2488","NA21089","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2489","NA21090","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2490","NA21091","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2491","NA21092","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"2492","NA21093","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2493","NA21094","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2494","NA21095","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2495","NA21097","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"2496","NA21098","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"2497","NA21099","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"2498","NA21100","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
